"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"TVC.Nucleus.Sphericity.max",1.44285863355512e-06,0.0277002523268302,1,1,5.959774692179e-05,0.000110352695877818,0.00041538479274801,6.34436868009676e-06,1,1,1,0.121808779916996,1,0.00538910739123821,1
"TVC.Nucleus.Sphericity.mean",1.43322685092846e-05,0.0362481193325439,0.519974801775142,0.00199453712286421,0.343968685452427,1,1,0.118376131878174,0.0207898806931607,1,1,1,1,0.000252269208431244,0.63720703125
"TVC.Nucleus.Sphericity.SD",0.0658735374620687,1,0.592241693055009,0.0564501494370524,1,1,1,0.22086237465973,5.48765955396345e-06,1,1,1,0.395837958333512,1,1
"TVC.Nucleus.Volume.frac.min",1.49582165564129e-17,1.13131828573209e-16,2.00702222283956e-12,2.16870481722613e-14,2.07704134425634e-08,1,2.35996745644069e-08,1.48291912193732e-09,2.68111672858163e-09,0.00172511189028114,1,0.000240320326599875,6.51362483768621e-08,0.00184972397983074,0.063323974609375
"TVC.Nucleus.Volume.frac.max",1.50344492107461e-19,1,9.08528808180096e-12,7.96866847221029e-15,2.66064651404214e-06,2.5959630122751e-12,1,2.58148203254371e-12,0.00233395073490993,0.0750712467821905,2.82377818114724e-06,1,4.00474831222866e-08,1.96415930986404e-06,0.355865478515625
"TVC.Nucleus.Volume.frac.mean",1.50344492107461e-19,3.90709005901634e-07,1.65561482523564e-13,4.28195092889533e-17,1,8.17575260097783e-10,0.574673074253855,3.53192023941828e-12,4.37400887345083e-09,0.00241145791903631,0.00187159211212346,0.00659330051209439,4.00474831222866e-08,5.63450157642364e-06,0.003387451171875
"TVC.Nucleus.Volume.frac.SD",4.16472845662259e-19,0.0279286008865715,4.31627772188902e-08,1,0.000709365763651712,0.00183248617499198,1,9.25094561560801e-12,0.0237633567188592,1,0.0784798472613551,1,7.1641380269846e-08,0.134878642857075,0.40863037109375
"nATM",NA,4.48331116911738e-21,5.14894997616667e-20,1.50175647038089e-18,NA,2.9700767267766e-18,8.4849106711563e-17,5.26989310442223e-14,1,0.0104744381742658,1.66089120499664e-12,8.12149948869316e-12,NA,0.000164377828764312,NA
"nTVC",3.48067508627668e-24,4.51356398995346e-24,0.882393927166428,6.12671955407565e-23,9.1488504114266e-16,6.62996393055916e-15,7.7931949800853e-15,9.42233938051873e-15,1.39471379031907e-12,1,0.00269223107502073,1.65348109223296e-05,3.45798812257015e-06,0.512984479261161,0.223904902439444
"ATMgroup.Ellipticity..oblate.",8.52594695126994e-10,0.000306851573057639,1,1,0.310775169394825,2.56665534165263e-10,1,0.000979309344935689,1,1,1,1,2.09033145605422e-05,1,1
"ATMgroup.Ellipticity..prolate.",1,1,1,1,1,9.45244603846109e-13,0.284135302561218,1,1,1,1,1,0.212240298884863,1,1
"ATMgroup.Sphericity",1,1,1,0.038004375500522,1.23291360786297e-12,2.54772722807977e-10,1.85726922128778e-05,0.0433627621841337,0.000213437235539977,0.740305478963681,1,0.00176886659948053,4.97340854749035e-08,0.608882852374046,1
