"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD",8.54435953783795e-05,1,1,1.05267422458623e-08,1,0.356394208263669,5.18451741647903e-07,0.0121293712359797,0.00204561592237842,1,0.143990062787763,1,0.000425739541093993,0.182519307836521,1
"TVC.Cell.Sphericity.min",3.08776949802155e-09,1,0.140145168560462,1.01360753172029e-06,0.138930121779306,1,1,1,0.018660252075848,1,0.013430813187212,0.855055092116163,2.86261957031449e-08,0.000961125393486815,0.123261425945737
"TVC.Cell.Sphericity.max",1.8088735053236e-07,1,0.36322894879661,1,3.03707115498111e-10,0.00110620088767506,1.16082915997658e-07,1,1.04573349670199e-07,1,1,4.3200552308528e-05,6.03902804186274e-08,0.35430281124198,1
"TVC.Cell.Sphericity.mean",6.24723281221748e-11,1,0.140145168560462,0.0716282499201151,1.69460951986634e-08,1,0.00626413601337782,1,7.37629075548331e-06,1,0.0689004062266258,0.0213638528967514,7.76994938060528e-09,0.001848000584562,0.940607885407534
"TVC.Cell.Sphericity.SD",0.000424578661671653,1,0.142017251331764,0.0267122892813118,0.71250092402765,1,1,1,0.35347639057865,1,1,1,0.503557673033385,0.0146681721058636,1
"TVC.Cell.Volume.frac.min",2.7937227475552e-45,1.28491370845395e-20,1.73221526276121e-25,5.80887760138229e-33,2.69909638672508e-08,0.032452914690221,6.45238893556273e-20,1.36136349269329e-05,8.38369523947406e-15,0.0890436456052569,0.0522146469234656,6.56133524178836e-05,5.38024826052601e-18,1,0.00202269979588969
"TVC.Cell.Volume.frac.max",2.45983623796646e-66,1,3.82491201438921e-15,1.05209322214421e-12,2.91517983924737e-10,2.49626582457875e-27,0.000695243161661713,4.81358209708691e-27,1,0.141618053015366,7.07585927901205e-12,1,6.9831305407939e-21,0.000928499708309188,0.50640943758518
"TVC.Cell.Volume.frac.mean",3.86646614251614e-74,0.593982405839888,1.82447611095387e-25,1.56794625107902e-27,1,2.15079930456626e-15,0.132357960242984,7.39085149920568e-18,1.21119657474315e-08,0.103955900374897,2.21889990292482e-06,0.0477290562894824,5.75854625377346e-22,0.0176852559657664,0.0475913936138333
"TVC.Cell.Volume.frac.SD",1.63507203597067e-46,8.88454556260666e-08,0.267849929872185,1,5.44707092893027e-10,9.10944247458087e-13,0.000348194249560484,0.00455741719334817,7.05709078207226e-05,1,0.00458168252044665,1,7.35544390512169e-15,0.107304195616083,1
"TVC.Nucleus.Ellipticity..oblate..min",0.0674179322248378,1,0.482797494134662,0.0048815773395715,0.0011609113381928,0.000610913937604139,0.0519334022390756,7.87847179607688e-09,0.0705698805222278,1,1,1,1,1,1
"TVC.Nucleus.Ellipticity..oblate..max",1,1,1,5.77609880454795e-07,1,1,1,1,2.07971318912618e-12,1,0.00148227117306005,1,1,0.599344516796069,1
"TVC.Nucleus.Ellipticity..oblate..mean",1,1,1,1,1,1,1,0.00337131520651979,0.35347639057865,1,0.0256715301747145,1,1,1,1
