"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"ATM.Nucleus.Volume.frac.mean",1.95195990629168e-19,4.82680847403708e-16,1.12629454926488e-17,4.10060996708238e-06,7.76018011788907e-15,6.70637200337208e-18,1,1,0.120635760817465,0.06756553964471,0.187105259972633,1,4.55619760118795e-08,9.77888703346251e-07,0.578704833984375
"ATM.Nucleus.Volume.frac.SD",8.76286275361398e-05,1,2.58245217210755e-15,1,NA,NA,9.49348775962519e-17,3.0312597252924e-08,0.00348606493644103,0.0649878511040789,1.63163805381925e-12,1,0.0110318224198336,1,1
"TVC.Cell.Ellipticity..oblate..min",1,1,1,0.00498176385612707,0.000819697997443586,8.0550574460484e-07,1.08875813196321e-06,0.0617689771063873,3.34811221938412e-08,1,0.148000893447509,0.00222347701212917,0.962792698386827,1,0.772430419921875
"TVC.Cell.Ellipticity..oblate..max",1,1,1,4.72787722156301e-05,0.0592149271913408,1,1,0.116289666004705,0.350740127268773,1,1,1,1,0.0872643866292716,1
"TVC.Cell.Ellipticity..oblate..mean",1,1,1,1,1,0.00176461631665895,0.0769707582604641,1,0.208637901583294,1,1,1,1,1,1
"TVC.Cell.Ellipticity..oblate..SD",1,1,1,0.0133717711582309,0.0919662358865061,1,1,1,0.000273564740739625,1,0.501979298597038,0.0302676835969543,1,0.00391735509037971,1
"TVC.Cell.Ellipticity..prolate..min",1,1,0.0236932744597712,0.000100333693476519,3.40035769964749e-10,0.068665974686353,2.2645550834851e-07,0.0127639974201442,0.00296054685504379,0.0140156671604282,1,0.168259755865258,1,0.141855124384165,1
"TVC.Cell.Ellipticity..prolate..max",0.307846180074847,1,0.000217085793437295,0.00015634431761194,1,0.000262349680207298,1,1,2.10206945254053e-05,1,0.113403958263083,0.041284950316824,9.36050398988037e-06,1,0.017730712890625
"TVC.Cell.Ellipticity..prolate..mean",1,1,6.63697476179353e-05,1,0.0110792464898873,1,0.0521286995364725,1,1,1,1,1,0.0011784228775381,1,1
"TVC.Cell.Ellipticity..prolate..SD",0.853470118137067,1,0.153595784262871,0.00038885327080653,0.370285094704482,1,1,1,2.07932443367724e-06,1,0.732200424388465,0.0298073718397339,0.0108657848311875,0.243995995260775,0.101043701171875
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min",1,1.03982861448961e-10,2.30655775745693e-06,1,0.00332597022823782,1,4.88630744115741e-07,1,0.00573323712661246,1,0.782751305798969,1,1,0.57273606583476,1
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max",0.000417748123541433,5.75343380986633e-08,0.0668516418899052,1.47353650026161e-12,1,0.109096901850873,1.20485754532973e-12,7.17349381139596e-06,2.2572745354683e-05,1,0.06061889729226,1,0.0263847809068344,0.00102327764034271,1
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean",0.0448753980774916,6.01496697264316e-10,2.81636997799979e-05,6.27861526672338e-05,0.626679219084419,1,8.24042180173385e-13,0.379967704109575,1,1,0.501979298597038,1,0.117804954933815,0.0152855981141329,1
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD",9.49425857541941e-07,1,1,5.04083964587805e-07,1,0.654746191707237,1.85963396575069e-08,0.00302282026587631,1.05928014575084e-07,1,0.0886396176025819,1,0.00141778972535745,0.197664170525968,1
"TVC.Cell.Sphericity.min",2.60841019022666e-09,1,0.0110256003427718,1.03128476980199e-06,0.0276634481304937,1,1,0.339916271153692,0.0450587094666034,1,0.0770529409475123,0.630565910862493,1.89723129525078e-06,0.00184514559805393,0.19873046875
"TVC.Cell.Sphericity.max",4.80242496318804e-07,1,0.0201685610779554,1,5.43008949200525e-09,1.88392815244767e-05,2.39422892567021e-06,1,1.61074266881342e-06,1,1,0.000572352003665183,5.47736709373246e-06,0.865414539352059,1
"TVC.Cell.Sphericity.mean",1.00399767679243e-09,1,0.00739028075331389,0.00643592314072939,2.50742642132797e-07,0.370765759142832,0.00226928076882789,1,7.05649821019828e-05,1,0.195699916439297,0.0137959475258493,9.79044283292237e-07,0.00517049431800842,1
"TVC.Cell.Sphericity.SD",0.000628802536194441,1,0.0698531841659556,0.000218415829364762,0.368098934365873,1,1,1,1,1,1,1,0.574341027180982,0.00957257393747567,1
"TVC.Cell.Volume.frac.min",1.6132808710492e-19,1.40766720339135e-13,2.89918180847278e-15,1.99314457753362e-17,5.8403137977547e-11,1,8.69243166909215e-12,9.06289445467811e-07,2.23554493212785e-10,0.000302117928035593,1,0.000312252791902144,8.64738538922237e-08,0.714230527170002,0.00335693359375
"TVC.Cell.Volume.frac.max",1.50344492107461e-19,1,1.9538556895135e-12,1.72797161947713e-10,5.98710381175826e-09,1.02953442028442e-14,0.000795524922826086,4.5917194993674e-12,1,0.0137793883375358,2.26185480701249e-08,1,4.13103966995028e-08,0.00320419669151306,0.772430419921875
"TVC.Cell.Volume.frac.mean",1.50344492107461e-19,0.128715482865533,6.42957323974444e-16,8.05059424112402e-17,1,1.6611597529126e-13,0.0298949282651052,4.00917432612301e-10,1.80082746784117e-07,0.00126945260229983,7.68146241022942e-05,0.0197658190812513,4.69257938811369e-08,0.0179905816912651,0.07855224609375
"TVC.Cell.Volume.frac.SD",1.80704669772803e-19,8.84001334032404e-08,0.558560440072745,0.0459396548381428,7.51233219919472e-10,2.27354146247589e-11,3.69134382832804e-05,0.00569647435210274,7.48508887550053e-08,1,0.00790699228867493,1,1.89304190823614e-07,0.358552621677518,1
"TVC.Nucleus.Ellipticity..oblate..min",0.084888206996728,1,0.566990306605105,0.0106522488780114,0.000739416091027108,8.16477699184153e-05,0.0173356623488414,1.74386583482856e-07,0.120635760817465,1,1,1,1,1,1
"TVC.Nucleus.Ellipticity..oblate..max",1,1,1,1.2752928337243e-06,1,1,1,1,3.67503540542982e-09,1,0.00507002016711865,1,1,0.714230527170002,1
"TVC.Nucleus.Ellipticity..oblate..mean",1,1,1,1,0.822847914720915,0.654746191707237,1,0.0176059537934794,0.362545469021697,1,0.0819214040735665,1,1,1,1
"TVC.Nucleus.Ellipticity..oblate..SD",1,1,0.90344628810718,0.0341631882716176,1,1,1,0.238445195894809,7.29638628456331e-07,1,0.178639369205654,1,1,0.100031442940235,1
"TVC.Nucleus.Ellipticity..prolate..min",0.0138184781958096,1,1,0.00543426836502678,0.0672949030050195,1,1,0.0617689771063873,0.00170785039268721,1,0.00713859418966149,1,0.00154241915871389,0.0257205665111541,1
"TVC.Nucleus.Ellipticity..prolate..max",1,1,0.0169279474545742,1.77103289654686e-06,0.0861587857748151,8.16477699184153e-05,4.3305061919394e-06,0.00135814429837404,1.05386620126538e-06,1,1,1,0.00345227333581383,1,1
"TVC.Nucleus.Ellipticity..prolate..mean",0.0199394510832087,1,1,1,1,0.128460644642042,0.00749006753853427,1,1,1,0.00801644814569876,1,6.97701438127182e-05,1,1
"TVC.Nucleus.Ellipticity..prolate..SD",1,1,0.0325621148213285,0.00121010493091367,0.424910072910347,1,1,0.00181966733580594,1.46250463955534e-07,1,1,1,1,0.00432221591472625,1
"TVC.Nucleus.Sphericity.min",5.97977558327877e-05,1,0.292319061342053,2.60710657684493e-07,1,1,0.340272362269411,1,3.27297704040535e-08,1,1,1,1,0.00205637328326702,1
"TVC.Nucleus.Sphericity.max",1.39310488757046e-06,0.0213559140337358,1,1,4.95119743657948e-05,0.000110352695877818,0.000330899750155195,5.35563589878298e-06,1,1,1,0.12979624089516,1,0.00476246699690818,1
"TVC.Nucleus.Sphericity.mean",1.35505084087782e-05,0.0275485706927333,0.484114470618236,0.00149590284214816,0.25797651408932,1,1,0.0957083619440554,0.0153525272811033,1,1,1,1,0.000229101628065109,0.6591796875
"TVC.Nucleus.Sphericity.SD",0.307846180074847,1,1,0.0784985715938197,1,1,1,0.106453903494278,8.82616655394552e-09,1,1,1,1,1,1
"TVC.Nucleus.Volume.frac.min",1.35827483673174e-17,1.11989082830045e-16,1.87017979855504e-12,2.07834211650838e-14,1.74471472917533e-08,1,2.06123739866339e-08,1.44843263072947e-09,2.48763407806543e-09,0.0016733585335727,1,0.000214754334408399,6.32015083260642e-08,0.00167262274771929,0.060272216796875
"TVC.Nucleus.Volume.frac.max",1.50344492107461e-19,1,8.34578788909623e-12,7.64006358675832e-15,2.19112065862294e-06,1.76154632975811e-12,1,2.56026795690011e-12,0.00175845603315132,0.0684715767354045,2.55801082292162e-06,1,3.96866949860498e-08,1.82259827852249e-06,0.355865478515625
"TVC.Nucleus.Volume.frac.mean",1.50344492107461e-19,3.44196029008583e-07,1.63761901191786e-13,4.19544686972573e-17,1,6.97930100083473e-10,0.426899998017149,3.53192023941828e-12,4.05171348277551e-09,0.00231402527584292,0.00176903911967833,0.00633303864977488,3.96866949860498e-08,5.22471964359283e-06,0.00335693359375
"TVC.Nucleus.Volume.frac.SD",4.88829969911917e-19,0.00766913538049694,5.67820209631319e-07,1,0.000209385104770843,0.000469204538575147,1,1.17727137242394e-11,0.000716807777360646,1,0.0441803615461023,1,7.35801862592501e-08,0.235942672938108,0.48828125
"ATMgroup.Ellipticity..oblate.",5.4385044065398e-08,0.0208046515950115,1,1,0.00672731800583572,5.50429270092727e-14,0.082946777509976,0.0157881837180599,1,1,0.437894251336785,1,0.000148167051896673,1,1
