"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"TVC.Nucleus.Ellipticity..prolate..max",0.997976733579879,1,0.0119627392575884,2.95503348190091e-07,0.107637063642357,6.839319643849e-05,2.68071015351855e-07,0.000436606699217976,1.18569897068745e-07,1,1,1,0.000660546563208377,1,1
"TVC.Nucleus.Ellipticity..prolate..mean",0.0318966047280385,1,0.642559836305783,1,1,0.129468158671439,0.00236640636309995,1,1,1,0.00447229644683597,1,4.21447556578451e-06,1,0.992393912427318
"TVC.Nucleus.Ellipticity..prolate..SD",1,1,0.0128494455319002,0.00261622887057804,0.230915911113175,1,1,0.0011297273483128,2.61347811280954e-10,1,1,1,1,0.026227786074988,1
"TVC.Nucleus.Sphericity.min",0.000544311525414768,0.0788916814246327,1,5.04981029004733e-06,1,0.80357284966984,0.0909960976670555,1,1.51301996229092e-11,1,0.400032411428462,1,1,0.000681414206723052,1
"TVC.Nucleus.Sphericity.max",4.6903865846905e-07,0.00498337368243213,1,1,2.10971183507782e-05,0.000144701302385542,0.000294040457629371,3.2229678096579e-06,1,1,1,0.399030553034635,1,0.00181718668103384,1
"TVC.Nucleus.Sphericity.mean",8.58227743140212e-06,0.00305045481761881,0.865080377787653,0.111630186294676,0.43359405630263,1,1,0.0394087239858822,0.0171471397314035,1,0.817641948248821,1,1,6.26200275704001e-05,0.988550830297097
"TVC.Nucleus.Sphericity.SD",1,0.801708872838644,1,1,1,1,0.334586884629117,1,5.52697279510097e-14,1,1,1,1,0.370310891662916,1
"TVC.Nucleus.Volume.frac.min",1.54288163556198e-28,3.81333568850617e-25,1.04722864597234e-16,1.57130238106819e-21,0.0040319314073385,0.0664146534489939,1.3126691082947e-10,2.88731466612677e-13,2.68651567416235e-15,0.000446711198650093,0.504713335197948,0.000376566799074146,5.45724290012799e-16,0.000297749702698815,0.0196481593583026
"TVC.Nucleus.Volume.frac.max",3.1470896241254e-64,1,8.73881980204825e-13,1.32192008888949e-20,1.52512051818123e-09,2.02291957825949e-18,0.245538175548436,5.89599480392313e-31,0.00131040618841358,0.232088198194699,4.30455644444916e-09,1,2.67555916247102e-26,1.92084622483285e-08,0.127644665694533
"TVC.Nucleus.Volume.frac.mean",5.49443965865723e-57,1.01349020999809e-08,7.6274669613945e-18,4.01749070907032e-31,0.524772385050339,4.68514634891113e-12,1,2.26738678533432e-23,2.36202998917234e-13,0.0094698161412072,2.59857907369575e-05,0.0282572096990195,9.11848817187837e-24,1.51631753292159e-07,0.000728257188990227
"TVC.Nucleus.Volume.frac.SD",2.92364829038229e-43,0.000437331380030503,0.00352382946007359,0.962980628802374,3.23928671949316e-07,2.99549593467333e-05,1,1.09849760801165e-18,0.00145171977057229,1,0.00269677248213213,1,6.90533675800713e-17,0.201582281893643,1
"ATMgroup.Ellipticity..oblate.",2.20890913361173e-06,1,1,0.0574479252233962,0.000883537623597174,2.20627689268134e-27,0.0246989662072042,0.438315224678336,1,1,0.116141282111568,0.108299995564777,1.00444279100133e-05,1,0.695864861629694
"ATMgroup.Ellipticity..prolate.",0.000374536097867001,3.22497308791473e-05,0.0114724407295138,0.0635911967882818,0.0145705693656295,1.28851006989866e-45,1.91191549382372e-06,0.357887145034201,1,1,0.0435963147489542,1,1,1,1
"ATMgroup.Sphericity",5.90803499715135e-22,4.54252519945941e-05,2.75901850659666e-09,5.31731455774932e-16,1.81965749295559e-33,1.59231094111563e-42,2.43328628645977e-16,1,1,1,0.23023819526239,9.60027329086081e-12,7.16270280369184e-06,1,0.0829329006785581
"TVCgroup.Ellipticity..oblate.",0.00139251339690335,1.04107218513507e-18,0.00412192719900903,0.0717159324247214,0.0156125780796565,0.000395659778074169,1,1,1,1,0.973425321778147,0.00747387648450195,1,1,1
"TVCgroup.Ellipticity..prolate.",0.276076158186553,3.64454786037896e-17,0.0192587457443711,0.0119537768143601,0.019927760089972,0.00108416715206923,1,1,1,0.24013226458681,0.802096371305989,0.27658191237722,1,1,1
"TVCgroup.Sphericity",0.0947795586906305,1,1,2.42002457360633e-11,8.96049497281863e-05,1,0.245538175548436,1,0.0872641033625754,1,0.00304782953110164,0.231840170223494,7.82552494768396e-08,0.00253138373148933,1
"TVC.Volume",8.91824602141224e-63,9.82617281425871e-23,3.53205228267958e-17,2.78182819513006e-11,1.04533877722656e-49,2.65489268254183e-68,1.48158351884722e-32,3.67896971055908e-54,3.48218852902075e-18,3.98467889162636e-06,3.37947393220651e-31,1,1.03684462530045e-21,8.33871029821066e-10,0.348184491766695
"ATM.Volume",8.91824602141224e-63,9.82617281425871e-23,3.53205228267958e-17,2.78182819513006e-11,1.04533877722656e-49,2.65489268254183e-68,1.48158351884722e-32,3.67896971055908e-54,3.48218852902075e-18,3.98467889162636e-06,3.37947393220651e-31,1,1.03684462530045e-21,8.33871029821066e-10,0.348184491766695
