"","5HTR","ADF/Cofilin","Arhgef8","BMP","Col9a1","Daam","Ddr","Depdc","Dync2h","EPB4.1","Eph","Ets","Farp","FGF4","Fgfr","Foxf","FZD","Gata","Gna-L/S","Gna12/13","Hand","Handr","MRF","NDE","Paxillin","Rab5","Rabep","Rho","RNF149","Rock","TLE","Tol","Tyrosinase","Vangl"
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean",0.007476806640625,3.85183967254462e-09,1,4.44124452769757e-08,0.21875,6.88191996376432e-07,0.21484375,0.0146735971657111,1,1,0.0231064818070323,1,0.180707708001137,1,0.0312754884362221,2.00740817914454e-05,0.000745552126318216,0.00146085338201374,1,1,1,0.071189046810577,0.00012018993609828,0.859375,0.00081789679825306,0.0118560791015625,0.859375,1,1,0.21875,1,1.1594092939049e-06,0.333632946014404,0.03387451171875
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD",1,9.63623202825456e-06,0.1318359375,0.019400654535275,0.638671875,0.0140010366917797,0.5859375,5.01392613443361e-05,1,1,1,0.31342129507882,0.180707708001137,1,1,0.00206557556117805,1,1,1,1,1,1,1,1,0.60133392829448,1,1,0.0582567416131497,1,1,1,0.0863685018312028,1,1
"TVC.Cell.Sphericity.min",1,1,1,1,1,0.95768507131537,1,1,1,1,1,0.119314733642047,1,1,1,0.499097178841688,1,0.0247856685309671,1,1,0.0270771801498882,1,0.133045585339082,1,1,0.139251708984375,1,0.98563826456666,0.354890823364258,0.21875,0.26318359375,1,1,1
"TVC.Cell.Sphericity.max",1,1,1,0.0035656976979226,1,1,0.21484375,1,1,1,1,1,1,0.0837020874023438,1,0.19894823048895,1,0.0187577769975178,1,1,0.000386501240541293,0.334710472807806,9.84545125758415e-05,1,1,1,1,1,1,1,0.21148681640625,0.00208864635533246,1,1
"TVC.Cell.Sphericity.mean",1,1,1,0.938197241164746,1,1,0.40234375,1,1,1,1,1,1,0.3760986328125,1,0.0941542195336655,1,0.00500433944398537,1,1,0.00153678853359907,1,0.00501999196199029,1,1,0.3004150390625,1,1,1,0.41796875,0.0323486328125,0.23227999437404,1,1
"TVC.Cell.Sphericity.SD",1,1,1,1,1,1,1,1,1,1,1,0.000222318600056483,1,1,1,1,1,1,1,1,1,1,0.21862787188085,1,1,1,1,1,0.772577556501046,1,1,1,1,1
"TVC.Cell.Volume.frac.min",1,1,0.05322265625,5.35495346412064e-05,1,1,1,1.66912975063377e-12,1,1,0.0678918115488613,3.61230715233262e-06,1,1,0.725487537682057,0.00551716614091534,0.00280312291579321,1,1,0.154499709606171,1,2.68632678697339e-07,0.504653068142597,1,1,1,1,0.00531620904803277,1,1,0.016326904296875,0.23227999437404,0.6715989112854,1
"TVC.Cell.Volume.frac.max",1,0.0424756208069247,1,1,1,0.100971034335923,1,8.70903979072537e-12,1,1,1,0.709896838760392,1,1,1,1.86939069732949e-05,1,1,0.181196261546575,1,1,8.6716591179153e-08,0.0207616805966973,0.859375,1,0.3004150390625,1,1,1,1,1,0.0220694273357367,1,1
"TVC.Cell.Volume.frac.mean",1,0.0889706513626517,1,1,1,0.0746832538761124,1,8.31831384365708e-14,1,1,1,0.0528669415938311,1,1,1,0.000218921037407163,1,1,1,1,1,4.13584488584143e-08,1,1,1,0.0209808349609375,1,0.236749462783337,1,1,1,1,1,1
"TVC.Cell.Volume.frac.SD",1,1,1,1,1,1,1,2.73808983584542e-13,1,1,1,5.95643040740571e-06,1,1,1,5.89174094699977e-06,1,1,0.243276356486604,1,1,0.000118374884160339,0.0861241604069255,1,1,1,1,1,1,1,1,0.00010336329069105,1,1
"TVC.Nucleus.Ellipticity..oblate..min",1,1,1,1,1,1,1,0.488353368492146,1,1,1,1,1,0.326588728472927,1,1,0.54648579005152,1,1,1,1,1,0.490214364843401,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Ellipticity..oblate..max",1,1,1,1,1,1,1,1,1,1,1,4.62417802469673e-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Ellipticity..oblate..mean",1,1,1,1,1,1,1,1,1,1,1,0.31954946816582,1,1,1,1,1,1,1,1,1,1,0.492044431310004,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Ellipticity..oblate..SD",1,1,1,1,1,1,1,1,1,1,1,0.00180043108410604,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Ellipticity..prolate..min",0.964715957641601,1,0.477783203125,1,1,1,1,0.000966739888957025,1,1,0.025398905860309,0.000688005558613588,1,1,1,0.00225149952576683,1,1,1,1,1,1,1,1,1,1,1,0.175296183675528,1,1,1,1,1,1
"TVC.Nucleus.Ellipticity..prolate..max",1,1,1,0.346089560713154,1,1,1,0.092088508731948,1,1,0.60142649936928,0.114520123155707,1,1,1,1,0.29477922944352,0.518327872676309,1,0.0213122367858887,1,1,0.236568483914718,1,0.840733833611012,1,1,1,1,1,0.132537841796875,0.0180529977242259,1,1
"TVC.Nucleus.Ellipticity..prolate..mean",1,1,0.3623046875,1,1,1,1,0.00135205856273251,1,1,0.00419164333664168,1,1,1,1,0.121388995864974,0.775600849738112,0.32491014758125,1,0.898004293441774,1,1,1,1,1,1,1,0.395115826278925,1,1,0.132537841796875,0.0220694273357367,1,1
"TVC.Nucleus.Ellipticity..prolate..SD",1,1,1,1,1,1,1,1,1,1,1,0.00617028696171954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Sphericity.min",1,1,0.813720703125001,1,1,1,1,0.0273294810129287,1,1,1,2.50325951251313e-07,1,1,1,1,1,1,1,1,0.0895758502829836,1,0.146292381088725,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Sphericity.max",1,1,1,0.0985996909439566,1,1,0.21484375,0.0119634923543193,1,1,1,1,1,1,1,1,1,1,1,1,0.196998808537956,1,0.0398622341655493,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Sphericity.mean",1,1,0.813720703125001,1,0.4296875,1,0.40234375,0.00632381141485815,1,1,1,7.56005259996994e-05,1,1,1,1,1,1,1,1,0.0281845656460291,1,0.0464824466073524,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Sphericity.SD",1,1,1,1,1,1,1,0.54372219881242,1,1,1,0.000878674170076189,1,1,1,1,1,1,1,1,1,1,0.137801468490653,1,1,1,1,1,1,1,1,1,1,0.57470703125
"TVC.Nucleus.Volume.frac.min",1,1,0.02734375,0.0224795599933714,1,1,1,7.07014574611993e-10,1,1,0.00389061120328508,8.83342086195788e-05,0.714190900325776,1,1,0.00792636599350261,0.00258290179772303,1,1,1,1,0.000300502855698173,0.356188513199907,1,1,1,1,0.000188589096069336,1,1,0.32562255859375,1,0.00283241271972656,1
"TVC.Nucleus.Volume.frac.max",1,1,1,1,1,0.3340365077807,1,2.00380953117548e-12,1,1,1,0.292704241582335,1,1,1,0.000570957156218954,1,1,1,1,1,1.0958139459275e-06,0.211850548410442,1,1,1,1,1,1,1,1,0.647201118667,0.927448272705078,1
"TVC.Nucleus.Volume.frac.mean",1,1,0.3623046875,1,1,1,1,3.55989324507215e-14,1,1,1,0.000630253033983592,1,1,1,0.000472294544697516,1,1,1,1,1,1.95006868108848e-07,1,1,1,1,1,0.0989845395088197,1,1,1,1,0.038001537322998,1
"TVC.Nucleus.Volume.frac.SD",1,1,1,1,1,1,1,1.92135787059123e-13,1,1,1,0.337198337029162,1,1,1,0.000241808639269937,1,1,1,1,1,1.37077156872637e-05,1,1,1,0.5823974609375,1,1,1,1,1,1,1,1
"ATMgroup.Ellipticity..oblate.",0.534515603275656,1,1,1,1,1,1,1,1,1,1,1,0.210474416613579,1,1,0.000434193055497005,1,1,1,1,1,0.868828221015782,1,1,1,1,1,1,0.0484578609466553,1,1,1,1,1
"ATMgroup.Ellipticity..prolate.",1,1,1,1,1,1,1,1,1,1,1,1,0.885971635580064,1,1,0.0308818050543875,1,1,1,1,1,0.0389022316341642,1,1,1,1,1,1,1,1,1,1,1,1
"ATMgroup.Sphericity",1,0.0237395494097887,1,1,1,1,1,0.0731740234051973,1,1,0.138649081299302,1.94269365935933e-06,1,1,0.0441702604293824,1,1,0.0202715422229885,1,1,0.0060913532038291,0.000141087099437166,1,1,0.233778378460556,1,1,1,1,1,0.48480224609375,1,1,1
"TVCgroup.Ellipticity..oblate.",1,1,1,1,1,1,1,1,1,1,1,0.113665741418474,1,1,1,0.0308818050543875,1,1,1,1,1,5.77608439539858e-06,1,1,1,1,1,1,1,1,1,1,1,1
"TVCgroup.Ellipticity..prolate.",1,1,0.3623046875,1,1,1,1,1,1,1,0.271126674647571,0.0990758925861174,0.885971635580064,1,1,1,1,1,1,1,1,0.000281614584105601,1,1,1,1,1,1,1,1,1,1,1,1
"TVCgroup.Sphericity",1,0.950316345297951,1,1,1,1,0.947265625,1,1,1,1,0.0215413806463998,1,1,1,0.0950429863742658,1,0.628644899261417,1,1,0.0375385819527878,1,1,1,1,0.498275756835938,1,0.150120129808784,1,1,0.04486083984375,0.0318878355228663,1,1
"TVC.Volume",1,1,1,0.040864710797646,1,1,1,2.24145328896899e-09,1,1,1,3.52847473425499e-08,1,0.380668465435097,1,1.23841331829191e-05,1,0.637450376635943,1,1,1,4.68378956538394e-08,0.0024019717268675,1,1,1,1,1,0.0342240333557129,1,1,0.00740783491094351,1,1
"ATM.Volume",1,1,1,0.040864710797646,1,1,1,2.24145328896899e-09,1,1,1,3.52847473425499e-08,1,0.380668465435097,1,1.23841331829191e-05,1,0.637450376635943,1,1,1,4.68378956538394e-08,0.0024019717268675,1,1,1,1,1,0.0342240333557129,1,1,0.00740783491094351,1,1
