"","ATM.dist.mean_Nucleus","TVC.dist.min_Nucleus","TVC.dist.max_Nucleus","TVC.dist.mean_Nucleus","TVC.dist.sd_Nucleus","TVC.ATM.dist.min_Nucleus","TVC.ATM.dist.max_Nucleus","TVC.ATM.dist.mean_Nucleus","TVC.ATM.dist.sd_Nucleus","TVC.cosine.min_Nucleus","TVC.cosine.max_Nucleus","TVC.cosine.sd_Nucleus","ATM.Nucleus.Dist.to.Cell.Membrane.min","ATM.Nucleus.Dist.to.Cell.Membrane.max","ATM.Nucleus.Dist.to.Cell.Membrane.mean","ATM.Nucleus.Dist.to.Cell.Membrane.SD","TVC.Nucleus.Dist.to.Cell.Membrane.min","TVC.Nucleus.Dist.to.Cell.Membrane.max","TVC.Nucleus.Dist.to.Cell.Membrane.mean","TVC.Nucleus.Dist.to.Cell.Membrane.SD","ATM.dist.mean_Cell","TVC.dist.min_Cell","TVC.dist.max_Cell","TVC.dist.mean_Cell","TVC.dist.sd_Cell","TVC.ATM.dist.min_Cell","TVC.ATM.dist.max_Cell","TVC.ATM.dist.mean_Cell","TVC.ATM.dist.sd_Cell","TVC.cosine.min_Cell","TVC.cosine.max_Cell","TVC.cosine.sd_Cell","ATM.Cell.Ellipticity..oblate..min","ATM.Cell.Ellipticity..oblate..max","ATM.Cell.Ellipticity..oblate..mean","ATM.Cell.Ellipticity..oblate..SD","ATM.Cell.Ellipticity..prolate..min","ATM.Cell.Ellipticity..prolate..max","ATM.Cell.Ellipticity..prolate..mean","ATM.Cell.Ellipticity..prolate..SD","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","ATM.Cell.Sphericity.min","ATM.Cell.Sphericity.max","ATM.Cell.Sphericity.mean","ATM.Cell.Sphericity.SD","ATM.Cell.Volume.frac.min","ATM.Cell.Volume.frac.max","ATM.Cell.Volume.frac.mean","ATM.Cell.Volume.frac.SD","ATM.Nucleus.Ellipticity..oblate..min","ATM.Nucleus.Ellipticity..oblate..max","ATM.Nucleus.Ellipticity..oblate..mean","ATM.Nucleus.Ellipticity..oblate..SD","ATM.Nucleus.Ellipticity..prolate..min","ATM.Nucleus.Ellipticity..prolate..max","ATM.Nucleus.Ellipticity..prolate..mean","ATM.Nucleus.Ellipticity..prolate..SD","ATM.Nucleus.Sphericity.min","ATM.Nucleus.Sphericity.max","ATM.Nucleus.Sphericity.mean","ATM.Nucleus.Sphericity.SD","ATM.Nucleus.Volume.frac.min","ATM.Nucleus.Volume.frac.max","ATM.Nucleus.Volume.frac.mean","ATM.Nucleus.Volume.frac.SD","TVC.Cell.Ellipticity..oblate..min","TVC.Cell.Ellipticity..oblate..max","TVC.Cell.Ellipticity..oblate..mean","TVC.Cell.Ellipticity..oblate..SD","TVC.Cell.Ellipticity..prolate..min","TVC.Cell.Ellipticity..prolate..max","TVC.Cell.Ellipticity..prolate..mean","TVC.Cell.Ellipticity..prolate..SD","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","TVC.Cell.Sphericity.min","TVC.Cell.Sphericity.max","TVC.Cell.Sphericity.mean","TVC.Cell.Sphericity.SD","TVC.Cell.Volume.frac.min","TVC.Cell.Volume.frac.max","TVC.Cell.Volume.frac.mean","TVC.Cell.Volume.frac.SD","TVC.Nucleus.Ellipticity..oblate..min","TVC.Nucleus.Ellipticity..oblate..max","TVC.Nucleus.Ellipticity..oblate..mean","TVC.Nucleus.Ellipticity..oblate..SD","TVC.Nucleus.Ellipticity..prolate..min","TVC.Nucleus.Ellipticity..prolate..max","TVC.Nucleus.Ellipticity..prolate..mean","TVC.Nucleus.Ellipticity..prolate..SD","TVC.Nucleus.Sphericity.min","TVC.Nucleus.Sphericity.max","TVC.Nucleus.Sphericity.mean","TVC.Nucleus.Sphericity.SD","TVC.Nucleus.Volume.frac.min","TVC.Nucleus.Volume.frac.max","TVC.Nucleus.Volume.frac.mean","TVC.Nucleus.Volume.frac.SD","nATM","nTVC","ATMgroup.Ellipticity..oblate.","ATMgroup.Ellipticity..prolate.","ATMgroup.Sphericity","TVCgroup.Ellipticity..oblate.","TVCgroup.Ellipticity..prolate.","TVCgroup.Sphericity","TVC.Volume","ATM.Volume","Threshold.nuclei","Threshold.membrane","surface.dist"
"Tol.slide1_image50.2020_11_05",0,0.291679470094622,0.569250151281773,0.392759779793509,0.153383111286684,0.45996151885531,1,0.734950825071567,0.270156426791554,-0.746820492293919,0.940152448351859,0.970695236932062,0.177668974660315,0.177668974660315,0.177668974660315,0,0.131555471103161,0.160491773589823,0.146647059595928,0.014508391448119,0,0.269390032129908,0.490445485264419,0.356129682300636,0.117957602875215,0.55677441237542,1,0.783087012081918,0.221762248607869,-0.437676937071069,0.869534630169459,0.742096238285651,0.104791,0.104791,0.104791,0,0.619741,0.619741,0.619741,0,0.128645,0.128645,0.128645,0,0.411009,0.411009,0.411009,0,0.268233871087561,0.268233871087561,0.268233871087561,0,0.262376,0.262376,0.262376,0,0.612706,0.612706,0.612706,0,0.645021,0.645021,0.645021,0,0.234240495819071,0.234240495819071,0.234240495819071,0,0.297039,0.540501,0.432447333333333,0.124014695509578,0.28807,0.531231,0.376739333333333,0.134280499903498,0.134622,0.179204,0.162040333333333,0.0239949436826456,0.466054,0.511785,0.491371,0.0232564108795833,0.212808391517939,0.305929979208235,0.243922042970813,0.0537005600320138,0.341569,0.435922,0.391827666666667,0.0474775884637513,0.330399,0.510617,0.410442666666667,0.0917799797686474,0.644737,0.651769,0.647735,0.00362866752403691,0.239628028562093,0.278100074458568,0.25525316806031,0.0202272098108967,1,3,0.100811,0.624486,0.636839,0.409723,0.465636,0.814533,0.735852466188583,0.264147533811417,73.2,32.7,0
"Tol.slide1_image51_left.2020_11_05",0,0.120826810751364,0.345113339149846,0.214539926249232,0.0686751464333937,0.736387869954438,1,0.867910234186797,0.103757818559899,-0.619094784521372,0.937380389624458,0.472730403461838,0.0697911531222358,0.0697911531222358,0.0697911531222358,0,0.0320255468597498,0.0722046541050061,0.0448866691282744,0.0160747374680441,0,0.134778089843342,0.353486726798306,0.212882206443566,0.0653020178195994,0.74103483196812,1,0.8861882933127,0.103532474478833,-0.711627684578923,0.944909743254849,0.483984846565619,0.112199,0.112199,0.112199,0,0.732458,0.732458,0.732458,0,0.168116,0.168116,0.168116,0,0.389749,0.389749,0.389749,0,0.345590583012474,0.345590583012474,0.345590583012474,0,0.64611,0.64611,0.64611,0,0.179509,0.179509,0.179509,0,0.637562,0.637562,0.637562,0,0.291234324109456,0.291234324109456,0.291234324109456,0,0.163283,0.475356,0.3782894,0.132022622477362,0.188493,0.417697,0.3064836,0.093095801348933,0.189449,0.299025,0.2413424,0.0505648513871048,0.38657,0.494257,0.4507968,0.0440243591628544,0.0628606517276463,0.316455945686589,0.130881883397505,0.105749765379955,0.293315,0.487678,0.3706068,0.087640179505179,0.34253,0.645493,0.4939828,0.124446855921313,0.585565,0.664821,0.6265748,0.0344899060769959,0.0831848024004308,0.331769163696048,0.141753135178109,0.107000210672609,1,5,0.11074,0.722103,0.604014,0.446806,0.397974,0.665898,0.655370448273356,0.344629551726644,77.3,57.7,19.1
"Tol.slide1_image52.2020_11_05",0,0.101727121009703,0.318706409162326,0.166639207226816,0.0699106125477732,0.682712028203884,1,0.851239802588059,0.118065272714515,-0.783095538415321,0.971102150114528,0.623849412136542,0.0632409574309643,0.0632409574309643,0.0632409574309643,0,0.0309422422220303,0.0539769774491272,0.0432487132869887,0.00927350856923179,0,0.123044627811846,0.359843840486014,0.196807399151857,0.0746608508363909,0.640758145627066,1,0.83637713757556,0.134245236030929,-0.758766105658392,0.955835209336042,0.578684210965841,0.318588,0.318588,0.318588,0,0.514039,0.514039,0.514039,0,0.09034,0.09034,0.09034,0,0.475551,0.475551,0.475551,0,0.420741322446042,0.420741322446042,0.420741322446042,0,0.543055,0.543055,0.543055,0,0.25411,0.25411,0.25411,0,0.644794,0.644794,0.644794,0,0.325574639460107,0.325574639460107,0.325574639460107,0,0.360403,0.519176,0.4637204,0.06493462615816,0.221892,0.385186,0.3096834,0.0716617969827718,0.112954,0.166781,0.1437992,0.0223531736270267,0.491371,0.551141,0.515155,0.0257620206117455,0.076639492608326,0.205385805837878,0.115851735510792,0.0553444672393339,0.353191,0.564032,0.4671222,0.0827318456381822,0.290456,0.49732,0.3801476,0.0837478727180577,0.608534,0.65278,0.634657,0.0173449894494058,0.0736327948167973,0.217990095533871,0.134885072107979,0.0608769680865812,1,5,0.320458,0.495248,0.729608,0.321154,0.439515,0.709809,0.579505689319476,0.420494310680524,78.5,32.5,11.3
"Tol.slide1_image54_left.2020_11_05",0,0.0724359600076552,0.190565041702206,0.125025805594372,0.0388067608238064,0.863511664247965,1,0.936945606302888,0.0468097160194855,-0.582650164066364,0.92922136794462,0.418879937640337,0.0492149848846434,0.0492149848846434,0.0492149848846434,0,0.0266142107156614,0.0416215422371705,0.034102805843444,0.00545574022707848,0,0.0995353520961949,0.232435181259191,0.147528548693618,0.0395011455437487,0.807845341929337,1,0.907018045903182,0.0688896544249969,-0.598287918639457,0.907179313474204,0.400485226877268,0.140923,0.140923,0.140923,0,0.587185,0.587185,0.587185,0,0.145814,0.145814,0.145814,0,0.412744,0.412744,0.412744,0,0.273318553911516,0.273318553911516,0.273318553911516,0,0.403936,0.403936,0.403936,0,0.346625,0.346625,0.346625,0,0.659079,0.659079,0.659079,0,0.243844200893891,0.243844200893891,0.243844200893891,0,0.316187,0.62004,0.440291833333333,0.116610888385976,0.251985,0.524164,0.3794825,0.0991526550138724,0.0901178,0.607982,0.250482466666667,0.189394735993022,0.353021,0.466668,0.412647333333333,0.0441198121558407,0.0372212783934005,0.226580486489535,0.121113574348081,0.0628826044086264,0.329811,0.477484,0.367366166666667,0.0564970776922724,0.334854,0.569617,0.479259666666667,0.0898284776953649,0.592346,0.618785,0.610830333333333,0.00950217679622235,0.0986644613700307,0.185286119580444,0.126025966517685,0.031450989188012,1,6,0.139534,0.573645,0.626098,0.512247,0.292249,0.676487,0.72786849219352,0.27213150780648,80.3,57.5,37.6
"Tol.slide1_image54_right.2020_11_05",0.381947833168169,0.126175147260111,0.126175147260111,0.126175147260111,0,0.489913240626994,1,0.771188102159343,0.212210953994106,0,0,0,0.0474653200636254,0.0787417841714567,0.0580568021212968,0.0179154502691361,0.0303168429582672,0.0514146368819603,0.0408657399201138,0.0149183931515198,0.427827793521035,0.0970271412171866,0.0970271412171866,0.0970271412171866,0,0.451700518503246,1,0.7389379696119,0.23120999705699,0,0,0,0.254495,0.356291,0.301020333333333,0.051458401115205,0.377191,0.720888,0.551935666666667,0.171921698154518,0.0700238,0.150821,0.106054866666667,0.04110076549425,0.498769,0.516152,0.507072,0.00871750933466666,0.237448942317576,0.347117645265954,0.2755044032689,0.062059645528554,0.429276,0.577643,0.502664333333333,0.0741962838849314,0.282327,0.426736,0.353895666666667,0.0722128982407806,0.607652,0.648513,0.626534333333333,0.0206057222715763,0.156880509304603,0.308335147096166,0.256748406911646,0.0865039273599015,0.510424,0.591741,0.5510825,0.0574998021257465,0.23488,0.252526,0.243703,0.0124776062608178,0.113258,0.292797,0.2030275,0.126953244387452,0.395644,0.5072,0.451422,0.0788820040820465,0.044396786895551,0.129090003297749,0.0867433950966502,0.0598871476384942,0.292515,0.427702,0.3601085,0.0955916444282658,0.430584,0.604561,0.5175725,0.123020316470492,0.588014,0.626248,0.607131,0.0270355206718864,0.0996290855007799,0.130125693764283,0.114877389632532,0.021564358506313,3,2,0.106113,0.664657,0.59082,0.275189,0.353173,0.742593,0.172696382907723,0.827303617092278,80.3,65.1,9.79
"Tol.slide1_image8_left.2020_11_05",0,0.239838936383993,1,0.546404748617652,0.217206814579121,0,0,0,0,-0.979413643146678,0.994885013824712,0.580257636163692,0,0,0,0,0.105494715427783,0.126459974721219,0.115189263650617,0.00797034218140401,0,0.276932718448752,1,0.551902689222038,0.209659729178671,0,0,0,0,-0.959758988759172,0.990200042770183,0.560828085372971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358557,0.655312,0.489994,0.106137144495762,0.176355,0.533565,0.3589005,0.122233546466239,0.108346,0.210305,0.1556765,0.043092250997134,0.398617,0.481224,0.444315875,0.0280279623612741,0.0731688472611976,0.193921061263166,0.125,0.0361958780270923,0.247978,0.509647,0.39948725,0.0935216311383934,0.198134,0.354655,0.290191375,0.0556751870095968,0.620413,0.66618,0.6421605,0.0161905595597293,0.0542007594978519,0.167081131875275,0.125,0.036089518107035,0,8,0,0,0,0.478024,0.38355,0.673558,1,0,76.1,37.5,0
"Tol.slide2_image1.2020_11_04",0.489567522786178,0.120518119413043,0.228237220316453,0.170155277059635,0.0371217971559395,0.514884390998594,1,0.741933095866315,0.188299806229705,-0.410564470611899,0.876455707447598,0.376751375838988,0.0485798249589074,0.0571875773288661,0.0528837011438868,0.00608660007157239,0.0550725474445019,0.0786856235997206,0.0646054209627424,0.0100955487906002,0.469212637278275,0.147465839593798,0.243096972914253,0.190233194353611,0.0381789820330373,0.452884541178929,1,0.712568198604238,0.21008429557255,-0.316212385125252,0.817810963681806,0.359632406287101,0.28639,0.308342,0.297366,0.0155224080606071,0.492072,0.514124,0.503098,0.0155931187387258,0.0904497,0.102338,0.09639385,0.00840629754678004,0.466937,0.53554,0.5012385,0.0485096465097407,0.233223727995643,0.31324848052134,0.273236104258491,0.0565860451736955,0.381559,0.521468,0.4515135,0.0989306026490287,0.290888,0.319764,0.305326,0.0204184154135428,0.623759,0.668135,0.645947,0.0313785705219343,0.198599875744807,0.298549658620124,0.248574767182465,0.0706751692492595,0.189397,0.420839,0.2877235,0.0976313541935513,0.319195,0.488547,0.3958135,0.0699574266369673,0.0993777,0.148091,0.123331175,0.0204712165472035,0.522687,0.582946,0.55037625,0.0317008880987584,0.0752380831435896,0.16000717428158,0.113381947870754,0.037699405611821,0.286942,0.468017,0.39505675,0.0814924358959161,0.35197,0.623541,0.45200425,0.120380569881176,0.616547,0.640427,0.6282905,0.0107585990568785,0.0881624395221647,0.167441115592739,0.125712616408767,0.0382812447535492,2,4,0.208567,0.380157,0.6264,0.690354,0.201044,0.775897,0.454104892732308,0.545895107267692,85,30.3,3.57
"Tol.slide2_image11_left.2020_11_04",0,0.137157481681327,0.285197968442166,0.191930338921249,0.0811811680737644,0.720696086539959,1,0.85872884811439,0.139680114538109,-0.926194755307384,0.983422527014049,1.10130401039817,0.0552760939707206,0.0552760939707206,0.0552760939707206,0,0.0535134946002594,0.0706579646247751,0.0605481853029172,0.00897637680900987,0,0.155148194223145,0.304172211967645,0.205022206041791,0.0858669445282551,0.703936251094535,1,0.851671053948056,0.148032768698673,-0.914446260360131,0.978461826010668,1.09282244045549,0.216847,0.216847,0.216847,0,0.42933,0.42933,0.42933,0,0.089701,0.089701,0.089701,0,0.467186,0.467186,0.467186,0,0.29264404884268,0.29264404884268,0.29264404884268,0,0.520566,0.520566,0.520566,0,0.33434,0.33434,0.33434,0,0.618475,0.618475,0.618475,0,0.303679922673295,0.303679922673295,0.303679922673295,0,0.310872,0.425911,0.375652666666667,0.0588784043969717,0.415719,0.517298,0.457612333333333,0.0530754053619314,0.0578804,0.0982067,0.0804302333333333,0.0205825506175336,0.480561,0.522702,0.508617666666667,0.0242978506113881,0.167332159010002,0.337409712749305,0.23578531705244,0.0897599121386113,0.298775,0.368218,0.327776666666667,0.0361072297792746,0.502533,0.633338,0.549651666666667,0.0726662417518157,0.596153,0.633603,0.615637666666667,0.0187711721885804,0.11541444288164,0.380365182430653,0.232106692442235,0.135266567369593,1,3,0.212819,0.424963,0.716977,0.4938,0.366674,0.815819,0.707911789745561,0.292088210254439,95.3,32.6,31.6
"Tol.slide2_image11_right.2020_11_04",0.529395734876942,0.0884549829121866,0.195256471399494,0.147038056098358,0.0448039507639129,0.704904942901004,1,0.85309296425183,0.11313421545673,-0.2091020759486,0.891500702397149,0.392129055127684,0.0699604821150898,0.0719097132898535,0.0709350977024716,0.00137831458177562,0.0366872507067627,0.0549949160017296,0.0439025949642289,0.00870351572573675,0.461638674287549,0.124938318190038,0.239774549617671,0.186475473158064,0.0435313368009935,0.663969884153165,1,0.835552197271468,0.120403575434191,-0.229840453521091,0.861877813781674,0.362547028694202,0.18096,0.28157,0.231265,0.0711420132551785,0.630438,0.730168,0.680303,0.0705197592877344,0.0479533,0.0833474,0.06565035,0.0250274081239948,0.490326,0.502588,0.496457,0.00867054335090948,0.260457979944351,0.335470004809946,0.297963992377148,0.0530415114529965,0.318236,0.348636,0.333436,0.021496046148071,0.468591,0.495138,0.4818645,0.0187715637201593,0.642463,0.659488,0.6509755,0.0120384929497009,0.176181487002351,0.381524947748576,0.278853217375464,0.145199753565969,0.316428,0.448975,0.38472025,0.0543320872313651,0.254133,0.444376,0.31840275,0.0859652943280989,0.0695497,0.0891319,0.078695275,0.00811324960722685,0.47002,0.53247,0.5007605,0.026963680380591,0.0621712949714752,0.150908714526647,0.101018003811426,0.0407244628111118,0.320109,0.559282,0.4410815,0.122702024179174,0.285914,0.405911,0.338321,0.0549741876338341,0.617099,0.666167,0.639218,0.0225148700788316,0.0654069382834676,0.164244347476874,0.110573391312268,0.0497352551113511,2,4,0.0872821,0.735277,0.680531,0.558891,0.303036,0.83923,0.404016508343466,0.595983491656534,66.1,32.6,21
"Tol.slide2_image12_left.2020_11_04",0.153407718652145,0.117581647795626,0.219234102099736,0.154023522729345,0.0348981341855989,0.534736969386499,1,0.768116051342923,0.15616082952344,-0.456550241744023,0.878810571177472,0.409990360521649,0.051932325199446,0.0698908277432741,0.0588022002525116,0.00969408879173801,0.0325449675845296,0.0656948335249938,0.044337493785156,0.0146613314763931,0.156145860170887,0.142845393274478,0.250135364184685,0.171554821525211,0.0396189475565682,0.529299294499715,1,0.766128514670252,0.156787063080114,-0.440652921577917,0.858604341170979,0.422055240902827,0.260511,0.462812,0.356655,0.10152151878789,0.379511,0.571836,0.501384333333333,0.105973427133095,0.106005,0.17718,0.131050333333333,0.0399985248519659,0.347746,0.539842,0.458174,0.0992248532576391,0.189736367557023,0.244772529737751,0.22028140485055,0.0280130715642437,0.301299,0.470245,0.391845333333333,0.0851254595425677,0.39196,0.633432,0.497869333333333,0.123436914370594,0.603295,0.641024,0.624505333333333,0.0192971024336125,0.147518321940318,0.289122066846326,0.202294145195215,0.0760487205780075,0.200511,0.683146,0.4339395,0.216043746657168,0.205508,0.446397,0.31392925,0.10017700320724,0.138292,0.215081,0.17128025,0.0327282506852515,0.348295,0.507324,0.4491265,0.0694773812522224,0.0577784169908954,0.122880288200779,0.0847889463620874,0.0273400085444456,0.279534,0.324632,0.30354725,0.0211184430830021,0.503902,0.649936,0.5848045,0.0603100439037037,0.60972,0.636519,0.62813825,0.012560412742024,0.0550875221835152,0.143263400486394,0.0982793911035888,0.0376402266584157,3,4,0.187898,0.547536,0.540093,0.617793,0.230086,0.616503,0.339678126503769,0.660321873496231,76.1,40.2,15.1
"Tol.slide2_image15.2020_11_04",0,0.111197068602335,0.235591731911111,0.169207078075786,0.0466927721019603,0.806506593666652,1,0.89600852269189,0.0883807741392411,-0.78329021605042,0.948375753117155,0.427676979966253,0.0628440530367834,0.0628440530367834,0.0628440530367834,0,0.0345614082956536,0.0644867820629448,0.0540497315364096,0.0117341390427434,0,0.118753959436499,0.259298765622256,0.19202111975783,0.0571299713869612,0.780254902882111,1,0.886876759043849,0.104991478879668,-0.651458946339346,0.923989690052447,0.4492627234868,0.115053,0.115053,0.115053,0,0.73307,0.73307,0.73307,0,0.0951847,0.0951847,0.0951847,0,0.447078,0.447078,0.447078,0,0.400398196051223,0.400398196051223,0.400398196051223,0,0.285839,0.285839,0.285839,0,0.18254,0.18254,0.18254,0,0.67129,0.67129,0.67129,0,0.305961332354406,0.305961332354406,0.305961332354406,0,0.183097,0.448661,0.3346288,0.105810018950003,0.269101,0.643159,0.4409826,0.141504202562327,0.10707,0.1814,0.1483292,0.0275113728610551,0.429343,0.562463,0.5149838,0.052752243584515,0.0778518529691247,0.216391581389545,0.119920360789756,0.0562295083869029,0.287889,0.457744,0.3667016,0.0666038949746935,0.404831,0.586439,0.5015986,0.0752730222144694,0.626089,0.64838,0.6354706,0.00931693218285931,0.0661993853973398,0.254352430863229,0.138807733529119,0.0733386775247991,1,5,0.110696,0.740976,0.696911,0.602862,0.255049,0.770021,0.600333513642017,0.399666486357983,83,37.5,15.9
"Tol.slide2_image18.2020_11_04",0.355719656213459,0.104354968438101,0.181539249087396,0.14663207837785,0.0308990985872575,0.365344869532374,1,0.68082487734081,0.21851793612182,-0.253826259326262,0.829631970250486,0.370199426532183,0.060505120027294,0.0636002523124043,0.062473153405006,0.00171036225785777,0.0347686698502678,0.0527007478360823,0.0447842962917653,0.00790393176402111,0.3534101673067,0.131668094518366,0.19447561336299,0.155115105710728,0.0291736462624901,0.37127008770863,1,0.679765038845148,0.214137321026479,-0.0384302310215846,0.736404478040051,0.347116524474493,0.294923,0.414954,0.364428,0.0622254937384992,0.457409,0.567145,0.507749333333333,0.0554255962560019,0.0780771,0.116805,0.0942748,0.0201255553163136,0.475953,0.521236,0.505488666666667,0.0255973851073373,0.171041296779587,0.273314120402166,0.214697157514947,0.0527523321392766,0.292313,0.459503,0.379102666666667,0.0837779309265473,0.360955,0.524127,0.440789,0.0816424148834416,0.644725,0.64656,0.645469666666667,0.000965101203674181,0.137626510391544,0.284547997672247,0.188722297267928,0.0830485082909727,0.323785,0.583898,0.441775,0.109458245594686,0.258065,0.360973,0.332478,0.0498821106142606,0.114643,0.181716,0.1491465,0.0318659098986153,0.461519,0.510381,0.48132975,0.0213412494694351,0.0497810777216482,0.129171775135788,0.08897713186379,0.0380086574177644,0.360917,0.438684,0.3976825,0.0330921596202686,0.299625,0.418274,0.38166425,0.0554774344298352,0.643329,0.659778,0.64852675,0.00759558623478133,0.072010539877544,0.148125031913767,0.108458277049054,0.0319149924052062,3,4,0.0879044,0.813314,0.60576,0.789215,0.14095,0.721829,0.35600662793266,0.64399337206734,87.5,30.5,5.94
"Tol.slide2_image18.2020_11_05",0,0.265442803314732,1,0.552717676726839,0.204719826875263,0,0,0,0,-0.988467361921816,0.998685019813336,0.538537311030781,0,0,0,0,0.106460393546459,0.181512425070366,0.14654543681233,0.0255629521866141,0,0.283727043734097,1,0.562393440026898,0.197737179074743,0,0,0,0,-0.960955333776706,0.996141460347935,0.526619988728674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195335,0.466855,0.334168375,0.0941666459253981,0.183435,0.406037,0.319380375,0.0718101218888844,0.122623,0.251811,0.174834875,0.0466895045392966,0.475963,0.563389,0.528369,0.0303323143245898,0.0577466625093514,0.217762902929686,0.125,0.0566526165275808,0.257034,0.532029,0.3556,0.0937738216759575,0.297631,0.701535,0.535719875,0.131643673513485,0.61591,0.656938,0.635763625,0.0145118803048448,0.0778954841766273,0.179007882161921,0.125,0.0387188452754366,0,8,0,0,0,0.644872,0.231185,0.786369,1,0,55.9,38.2,0
"Tol.slide2_image2.2020_11_04",0,0.456000984610685,1,0.684044363348752,0.20134483351552,0,0,0,0,-0.276691636687666,0.848290704161936,0.439061223212017,0,0,0,0,0.147758711528513,0.253601808549036,0.212262851694769,0.0510230264599891,0,0.618648083283951,1,0.749759398378535,0.133569451656869,0,0,0,0,-0.0665475430813054,0.74506140115785,0.255599177052072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35783,0.477276,0.427368,0.0591516952419793,0.313021,0.53882,0.41479425,0.107542351887911,0.15274,0.288712,0.188898,0.0665768046344471,0.401784,0.551154,0.448678,0.0689390995154419,0.19169067245814,0.285511952919051,0.25,0.042343061176447,0.293228,0.356179,0.3189975,0.0282083841496342,0.18762,0.588231,0.42123325,0.168414050243984,0.557316,0.646639,0.60952525,0.043936846096604,0.214852420804852,0.282760127739675,0.25,0.028062663439734,0,4,0,0,0,0.429747,0.331857,0.777705,1,0,81.2,30.1,0
"Tol.slide2_image22_left.2020_11_04",0.0878573107596677,0.0976684026302704,0.193547742082206,0.136314448927386,0.032011938248291,0.832543376238232,1,0.918794669493792,0.0599629809416793,-0.372734823334482,0.883591967101155,0.401974356127461,0.0364357218376804,0.0462180290499874,0.0412764991863359,0.00489193181687426,0.0399557099141186,0.0516176018599655,0.0464035533764455,0.00576107888881243,0.151315146700692,0.112845041901031,0.212928648516446,0.153195017218489,0.0343004824820737,0.787635569519205,1,0.890253194383761,0.0738946213711165,-0.260021044876956,0.859142050297693,0.385661289310776,0.406352,0.568033,0.477357,0.0826159646860097,0.287077,0.470097,0.387253666666667,0.0927330223455125,0.108134,0.295318,0.189913333333333,0.0958022950942896,0.485802,0.509603,0.499618,0.0123543239798866,0.076725198029306,0.274458365658406,0.178641372621405,0.099007582572705,0.311482,0.372066,0.334017333333333,0.033137635662994,0.492946,0.573414,0.52485,0.0427427357102935,0.61699,0.625109,0.620444333333333,0.0041926388269601,0.113253289371365,0.25335593642104,0.161108588136489,0.0799073117617078,0.280826,0.44488,0.36479875,0.0704550765020993,0.287459,0.436734,0.344205,0.0649236416774865,0.177947,0.263682,0.2232245,0.0391074598893868,0.508271,0.541659,0.51991475,0.0157097383465374,0.0557296427948926,0.201688276822668,0.116018970533946,0.0619362093469904,0.273246,0.394631,0.33953775,0.0516316639177614,0.462944,0.632208,0.51645625,0.0778887279237717,0.58607,0.651285,0.63086325,0.0302180502169923,0.0752888114715854,0.197263989548664,0.129168558897633,0.0505221671304034,3,4,0.275893,0.666464,0.81356,0.568599,0.289514,0.839851,0.464083831109515,0.535916168890485,78.5,35.3,38.5
"Tol.slide2_image25_right.2020_11_04",0,0.237465532032455,1,0.488836218078056,0.201572067382302,0,0,0,0,-0.809044664193045,0.97314324337915,0.508404458166153,0,0,0,0,0.0897222657002038,0.175807402374201,0.11913186762418,0.0292396237764717,0,0.305395812664059,1,0.525919228194622,0.183414180806351,0,0,0,0,-0.838673061608449,0.968452371650613,0.4780854069054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285195,0.43537,0.345690857142857,0.0585524711674027,0.24171,0.507503,0.340857428571429,0.10773877813158,0.0432707,0.204273,0.120307271428571,0.0592610340010116,0.450912,0.561552,0.515322571428571,0.0445725681926195,0.068388112008892,0.218211707158324,0.142857142857143,0.0661250122365324,0.274399,0.513744,0.358557857142857,0.0796395750730095,0.346215,0.679286,0.531999857142857,0.111701432026673,0.608195,0.647837,0.629434142857143,0.0163093349898003,0.0806837446949734,0.209496592423664,0.142857142857143,0.0478137912229003,0,7,0,0,0,0.383337,0.500602,0.776586,1,0,80.4,30.2,0
